ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
43460	"gene-Gm11767"	"Gm11767"	chrNC_000077.7	-	119829987	119830116	119823835	119825015	119833407	119833528
43462	"gene-Baiap2"	"Baiap2"	chrNC_000077.7	+	119847927	119848003	119833761	119834074	119850982	119851069
43463	"gene-Baiap2"	"Baiap2"	chrNC_000077.7	+	119872218	119872290	119871614	119871676	119872814	119872952
43464	"gene-Baiap2"	"Baiap2"	chrNC_000077.7	+	119888314	119888516	119887714	119887916	119889459	119889528
43472	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120007690	120007847	120001663	120001831	120019248	120019355
43473	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120007690	120007847	120001663	120001831	120023502	120023685
43474	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120019248	120019355	120001663	120001831	120023502	120023685
43475	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120019248	120019355	120007690	120007847	120023502	120023685
43476	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120020026	120020138	120019248	120019355	120023502	120023685
43477	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120023502	120023685	120007690	120007847	120038546	120038664
43478	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120023502	120023685	120007690	120007847	120041805	120042150
43479	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120023502	120023685	120020026	120020138	120025605	120025704
43480	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120025605	120025708	120023502	120023685	120041805	120042150
43481	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120031418	120031512	120007690	120007847	120038546	120038664
43482	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120031418	120031512	120007690	120007847	120041805	120042150
43484	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120032425	120032471	120031418	120031512	120041805	120042150
43485	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120038546	120038664	120007690	120007847	120041805	120042152
43486	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120038546	120038664	120023502	120023685	120041805	120042152
43487	"gene-Slc38a10"	"Slc38a10"	chrNC_000077.7	-	120038546	120038664	120031418	120031512	120041805	120042152
43491	"gene-Ints11"	"Ints11"	chrNC_000070.7	+	155969743	155969778	155969554	155969653	155970021	155970160
43493	"gene-Ints11"	"Ints11"	chrNC_000070.7	+	155970548	155970613	155970021	155970160	155971304	155971444
43494	"gene-Ints11"	"Ints11"	chrNC_000070.7	+	155972061	155972224	155971888	155971978	155972311	155972419
43495	"gene-Bahcc1"	"Bahcc1"	chrNC_000077.7	+	120149897	120150077	120126976	120128083	120159132	120159255
43496	"gene-Faap100"	"Faap100"	chrNC_000077.7	-	120261520	120261607	120261109	120261245	120262935	120263052
43497	"gene-Faap100"	"Faap100"	chrNC_000077.7	-	120263932	120264069	120262935	120263052	120264707	120265477
43498	"gene-Faap100"	"Faap100"	chrNC_000077.7	-	120269153	120269272	120267531	120268487	120269367	120269572
43499	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99128275	99128419	99125214	99125543	99136307	99136430
43500	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99128275	99128419	99125549	99125937	99136307	99136430
43501	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99128319	99128419	99125214	99125543	99136307	99136430
43502	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99128319	99128419	99125214	99125543	99144598	99144689
43503	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99128319	99128419	99125247	99125937	99136307	99136430
43504	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99136307	99136430	99125214	99125543	99144598	99144689
43507	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99160162	99160251	99159989	99160071	99163080	99163155
43508	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99179631	99179746	99178328	99178497	99181780	99181853
43509	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99179631	99180635	99178328	99178497	99181780	99181853
43510	"gene-Cep70"	"Cep70"	chrNC_000075.7	+	99180555	99180635	99179631	99179746	99181780	99181853
43512	"gene-Slc39a9"	"Slc39a9"	chrNC_000078.7	+	80709243	80709352	80690656	80691750	80713308	80713509
43514	"gene-Slc39a9"	"Slc39a9"	chrNC_000078.7	+	80722622	80722708	80719999	80720068	80726248	80726350
43515	"gene-Slc39a9"	"Slc39a9"	chrNC_000078.7	+	80723905	80724040	80719999	80720068	80726248	80726350
43516	"gene-Slc39a9"	"Slc39a9"	chrNC_000078.7	+	80723905	80724040	80722622	80722708	80726248	80726350
43517	"gene-Hgs"	"Hgs"	chrNC_000077.7	+	120369520	120369580	120369287	120369431	120369915	120370123
43518	"gene-Hgs"	"Hgs"	chrNC_000077.7	+	120373774	120373927	120373569	120373689	120374214	120374809
43519	"gene-Hgs"	"Hgs"	chrNC_000077.7	+	120373840	120373927	120373569	120373689	120374214	120374809
43520	"gene-Slc25a10"	"Slc25a10"	chrNC_000077.7	+	120385785	120385900	120385302	120385422	120385985	120386034
43521	"gene-Slc25a10"	"Slc25a10"	chrNC_000077.7	+	120387839	120387932	120387461	120387532	120388209	120388287
43522	"gene-C2cd2l"	"C2cd2l"	chrNC_000075.7	-	44228296	44228416	44228004	44228115	44228879	44228975
43524	"gene-Mcrip1"	"Mcrip1"	chrNC_000077.7	-	120434729	120434831	120433713	120434574	120435506	120435625
43526	"gene-Adcy3"	"Adcy3"	chrNC_000078.7	+	4223454	4223604	4184146	4185000	4244316	4244447
43527	"gene-Adcy3"	"Adcy3"	chrNC_000078.7	+	4248294	4248469	4246763	4246922	4249304	4249433
43528	"gene-Pcyt2"	"Pcyt2"	chrNC_000077.7	-	120502173	120502239	120501938	120502004	120502453	120502531
43540	"gene-Notum"	"Notum"	chrNC_000077.7	-	120547385	120547498	120547157	120547258	120548318	120548421
43541	"gene-Notum"	"Notum"	chrNC_000077.7	-	120547385	120547577	120547157	120547258	120548318	120548421
43542	"gene-Aspscr1"	"Aspscr1"	chrNC_000077.7	+	120568336	120568451	120564865	120564921	120569245	120569346
43543	"gene-Aspscr1"	"Aspscr1"	chrNC_000077.7	+	120569245	120569346	120564865	120564921	120577469	120577527
43544	"gene-Aspscr1"	"Aspscr1"	chrNC_000077.7	+	120579354	120579428	120577469	120577527	120579737	120580167
43545	"gene-Aspscr1"	"Aspscr1"	chrNC_000077.7	+	120579737	120580167	120577469	120577527	120591969	120592102
43547	"gene-Lrrc45"	"Lrrc45"	chrNC_000077.7	+	120606631	120606760	120606246	120606425	120607881	120607994
43548	"gene-Lrrc45"	"Lrrc45"	chrNC_000077.7	+	120608305	120608364	120607881	120607994	120608650	120608728
43549	"gene-Lrrc45"	"Lrrc45"	chrNC_000077.7	+	120608650	120608728	120608305	120608364	120608862	120608998
43550	"gene-Lrrc45"	"Lrrc45"	chrNC_000077.7	+	120609475	120609546	120609267	120609379	120609865	120609958
43551	"gene-Lrrc45"	"Lrrc45"	chrNC_000077.7	+	120609475	120609546	120609267	120609379	120610291	120610384
43552	"gene-Lrrc45"	"Lrrc45"	chrNC_000077.7	+	120609865	120609958	120609267	120609379	120610291	120610384
43553	"gene-Lrrc45"	"Lrrc45"	chrNC_000077.7	+	120609865	120609958	120609475	120609546	120610291	120610384
43554	"gene-Rac3"	"Rac3"	chrNC_000077.7	+	120613334	120613452	120613056	120613128	120613631	120613694
43555	"gene-Rnmt"	"Rnmt"	chrNC_000084.7	+	68436502	68436566	68433438	68433496	68438068	68438189
43559	"gene-Rnmt"	"Rnmt"	chrNC_000084.7	+	68438068	68438189	68436502	68436566	68438850	68439270
43560	"gene-Rnmt"	"Rnmt"	chrNC_000084.7	+	68438068	68438189	68436675	68437761	68438850	68439270
43563	"gene-Rfng"	"Rfng"	chrNC_000077.7	-	120672804	120672890	120671570	120672729	120673208	120673374
43565	"gene-Rfng"	"Rfng"	chrNC_000077.7	-	120673832	120673904	120673454	120673543	120674093	120674196
43566	"gene-Rfng"	"Rfng"	chrNC_000077.7	-	120673832	120673986	120673454	120673543	120674093	120674196
43567	"gene-Fasn"	"Fasn"	chrNC_000077.7	-	120699327	120699426	120698900	120699152	120699544	120699765
43568	"gene-Fasn"	"Fasn"	chrNC_000077.7	-	120701466	120701618	120701262	120701354	120701737	120701939
43569	"gene-Fasn"	"Fasn"	chrNC_000077.7	-	120710628	120710763	120709563	120710026	120710854	120710970
43570	"gene-Fasn"	"Fasn"	chrNC_000077.7	-	120711070	120711193	120710854	120710970	120711357	120711558
43571	"gene-Fasn"	"Fasn"	chrNC_000077.7	-	120712903	120713056	120711724	120711898	120713542	120713678
43572	"gene-Fasn"	"Fasn"	chrNC_000077.7	-	120714855	120715777	120713542	120713678	120715900	120715992
43574	"gene-Csnk1d"	"Csnk1d"	chrNC_000077.7	-	120863791	120864020	120863202	120863373	120864646	120864795
43575	"gene-Csnk1d"	"Csnk1d"	chrNC_000077.7	-	120863791	120864020	120863202	120863373	120874058	120874169
43576	"gene-Csnk1d"	"Csnk1d"	chrNC_000077.7	-	120864646	120864795	120863202	120863373	120874058	120874169
43577	"gene-Csnk1d"	"Csnk1d"	chrNC_000077.7	-	120864646	120864795	120863791	120864020	120874058	120874169
43578	"gene-Csnk1d"	"Csnk1d"	chrNC_000077.7	-	120874058	120874169	120864646	120864795	120881760	120881885
43580	"gene-Wdr59"	"Wdr59"	chrNC_000074.7	-	112187214	112187287	112185554	112185678	112192420	112192502
43581	"gene-Wdr59"	"Wdr59"	chrNC_000074.7	-	112187214	112187287	112185554	112185681	112192420	112192502
43582	"gene-Wdr59"	"Wdr59"	chrNC_000074.7	-	112187393	112187544	112187214	112187287	112188787	112188900
43584	"gene-Wdr59"	"Wdr59"	chrNC_000074.7	-	112188787	112188900	112187214	112187287	112192420	112192502
43586	"gene-Wdr59"	"Wdr59"	chrNC_000074.7	-	112205939	112206009	112202675	112202829	112207074	112207231
43587	"gene-Wdr59"	"Wdr59"	chrNC_000074.7	-	112232523	112232573	112230966	112231102	112248559	112248723
43589	"gene-Foxk2"	"Foxk2"	chrNC_000077.7	+	121181569	121181716	121178756	121178904	121186854	121187048
43593	"gene-Foxk2"	"Foxk2"	chrNC_000077.7	+	121187739	121187915	121181569	121181716	121197593	121200722
43594	"gene-Foxk2"	"Foxk2"	chrNC_000077.7	+	121189384	121189681	121187739	121187915	121197593	121200722
43600	"gene-Wdr45b"	"Wdr45b"	chrNC_000077.7	-	121226209	121226400	121220972	121221024	121240057	121240132
43601	"gene-Wdr45b"	"Wdr45b"	chrNC_000077.7	-	121226209	121226400	121220972	121221058	121240057	121240132
43602	"gene-Wdr45b"	"Wdr45b"	chrNC_000077.7	-	121231939	121232041	121220972	121221024	121240057	121240132
43603	"gene-Wdr45b"	"Wdr45b"	chrNC_000077.7	-	121231939	121232041	121220972	121221058	121240057	121240132
43604	"gene-Wdr45b"	"Wdr45b"	chrNC_000077.7	-	121231939	121232041	121229382	121229470	121240057	121240132
43605	"gene-Wdr45b"	"Wdr45b"	chrNC_000077.7	-	121231939	121232041	121229382	121229470	121245052	121245266
43606	"gene-Wdr45b"	"Wdr45b"	chrNC_000077.7	-	121240057	121240132	121229382	121229470	121245052	121245266
43607	"gene-Wdr45b"	"Wdr45b"	chrNC_000077.7	-	121240057	121240132	121231939	121232041	121245052	121245266
43609	"gene-Rab40b"	"Rab40b"	chrNC_000077.7	-	121254329	121254390	121250385	121250446	121278823	121279080
43610	"gene-Fn3k"	"Fn3k"	chrNC_000077.7	+	121330896	121330979	121330111	121330203	121339707	121339830
43611	"gene-Tbcd"	"Tbcd"	chrNC_000077.7	+	121366364	121366497	121352577	121352633	121383383	121383429
43612	"gene-Tbcd"	"Tbcd"	chrNC_000077.7	+	121387820	121387963	121384584	121384717	121389861	121389922
43613	"gene-Tbcd"	"Tbcd"	chrNC_000077.7	+	121387820	121387963	121384584	121384717	121394518	121394613
43614	"gene-Tbcd"	"Tbcd"	chrNC_000077.7	+	121394518	121394613	121390861	121390936	121431677	121431834
43616	"gene-Tbcd"	"Tbcd"	chrNC_000077.7	+	121483456	121483538	121482004	121482081	121485085	121485204
43617	"gene-Tbcd"	"Tbcd"	chrNC_000077.7	+	121494440	121494562	121494059	121494198	121496088	121496166
43618	"gene-Tbcd"	"Tbcd"	chrNC_000077.7	+	121499397	121499487	121496088	121496166	121500165	121500253
43619	"gene-Ppm1a"	"Ppm1a"	chrNC_000078.7	+	72839551	72839609	72837406	72837515	72840485	72841714
43620	"gene-Ppm1a"	"Ppm1a"	chrNC_000078.7	+	72839551	72839911	72837406	72837515	72840485	72846593
43621	"gene-Metrnl"	"Metrnl"	chrNC_000077.7	+	121598555	121598941	121593252	121593621	121605522	121605582
43632	"gene-Asxl2"	"Asxl2"	chrNC_000078.7	+	3519299	3519593	3507061	3507209	3524489	3524613
43633	"gene-Asxl2"	"Asxl2"	chrNC_000078.7	+	3519477	3519593	3505546	3507209	3524489	3524613
43636	"gene-Asxl2"	"Asxl2"	chrNC_000078.7	+	3534444	3534608	3524489	3526169	3539636	3539733
43638	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3641905	3641986	3639170	3639238	3667605	3667691
43639	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3646648	3646862	3641905	3641986	3667605	3667691
43640	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3646648	3646862	3641905	3641986	3682809	3682964
43641	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3667605	3667691	3641905	3641986	3682809	3682964
43644	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3698222	3698389	3682809	3682964	3736737	3736862
43645	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3736737	3736862	3698222	3698389	3768411	3768489
43646	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3768411	3768489	3736737	3736862	3784938	3785026
43648	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3784938	3785026	3768411	3768489	3798424	3798510
43649	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3798424	3798510	3784938	3785026	3799469	3799583
43651	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3822586	3822746	3804095	3804116	3829618	3829654
43654	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3823550	3823640	3822586	3822746	3831105	3834070
43658	"gene-Dtnb"	"Dtnb"	chrNC_000078.7	+	3829618	3829654	3822586	3822746	3831105	3831819
43663	"gene-Dnajc27"	"Dnajc27"	chrNC_000078.7	+	4147148	4147346	4146212	4146377	4153053	4153214
43664	"gene-Dnajc27"	"Dnajc27"	chrNC_000078.7	+	4147223	4147346	4146212	4146377	4153053	4153214
43665	"gene-Dnajc27"	"Dnajc27"	chrNC_000078.7	+	4153053	4153214	4147148	4147346	4156801	4156984
43666	"gene-Dnajc27"	"Dnajc27"	chrNC_000078.7	+	4156801	4156984	4147148	4147346	4162906	4163036
43667	"gene-Dnajc27"	"Dnajc27"	chrNC_000078.7	+	4156801	4156984	4153053	4153214	4163533	4163607
43669	"gene-Cenpo"	"Cenpo"	chrNC_000078.7	-	4253316	4253409	4248411	4248488	4265258	4265430
43671	"gene-Cenpo"	"Cenpo"	chrNC_000078.7	-	4265258	4265430	4248411	4248488	4266518	4266778
43674	"gene-Itsn2"	"Itsn2"	chrNC_000078.7	+	4643673	4643692	4642836	4642931	4663242	4663305
43683	"gene-Fam228b"	"Fam228b"	chrNC_000078.7	-	4791061	4791207	4789887	4790043	4818389	4818519
43685	"gene-Fam228b"	"Fam228b"	chrNC_000078.7	-	4794469	4794606	4789887	4790043	4818389	4818521
43687	"gene-Fam228b"	"Fam228b"	chrNC_000078.7	-	4794469	4794606	4789887	4791207	4818389	4818521
43689	"gene-Fam228b"	"Fam228b"	chrNC_000078.7	-	4795651	4795756	4789887	4790043	4798020	4798177
43697	"gene-Fam228b"	"Fam228b"	chrNC_000078.7	-	4798020	4798177	4789887	4790043	4798263	4798351
43701	"gene-Fam228b"	"Fam228b"	chrNC_000078.7	-	4798263	4798351	4789887	4791207	4818389	4818519
43704	"gene-Fam228b"	"Fam228b"	chrNC_000078.7	-	4798263	4798351	4789888	4790043	4818389	4818519
43710	"gene-Fam228b"	"Fam228b"	chrNC_000078.7	-	4814078	4814147	4798263	4798351	4818389	4818519
43711	"gene-Fam228b"	"Fam228b"	chrNC_000078.7	-	4818389	4818521	4814078	4814147	4818905	4819209
43712	"gene-Lhfpl4"	"Lhfpl4"	chrNC_000072.7	-	113153406	113153643	113145047	113148919	113170778	113171264
43713	"gene-Mfsd2b"	"Mfsd2b"	chrNC_000078.7	-	4916158	4916268	4915727	4915871	4916448	4916529
43717	"gene-Atad2b"	"Atad2b"	chrNC_000078.7	+	5063802	5063984	5060252	5060388	5067982	5068142
43718	"gene-Atad2b"	"Atad2b"	chrNC_000078.7	+	5063802	5063999	5060252	5060388	5067982	5068142
43720	"gene-Fbxw17"	"Fbxw17"	chrNC_000079.7	+	50577787	50577906	50577237	50577398	50579592	50579802
43725	"gene-Gm9548"	"Gm9548"	chrNC_000078.7	+	5612572	5612663	5611603	5611697	5798377	5798586
43728	"gene-Fut10"	"Fut10"	chrNC_000074.7	+	31684981	31685317	31677341	31677490	31691237	31691532
43731	"gene-Ldah"	"Ldah"	chrNC_000078.7	+	8270599	8270755	8258099	8258204	8277219	8277363
43736	"gene-Ldah"	"Ldah"	chrNC_000078.7	+	8318363	8318598	8288442	8288615	8325807	8325890
43737	"gene-Ldah"	"Ldah"	chrNC_000078.7	+	8318363	8318598	8288442	8288615	8333899	8335759
43738	"gene-Ldah"	"Ldah"	chrNC_000078.7	+	8325807	8325890	8288442	8288615	8333899	8335759
43742	"gene-Pum2"	"Pum2"	chrNC_000078.7	+	8742507	8742609	8724456	8724480	8748090	8748159
43743	"gene-Pum2"	"Pum2"	chrNC_000078.7	+	8749063	8749188	8748090	8748159	8750148	8750222
43745	"gene-Pum2"	"Pum2"	chrNC_000078.7	+	8750148	8750222	8748090	8748159	8755932	8756041
43749	"gene-Pum2"	"Pum2"	chrNC_000078.7	+	8794614	8794743	8794336	8794466	8797156	8797294
43750	"gene-Pum2"	"Pum2"	chrNC_000078.7	+	8794614	8794749	8794336	8794466	8797156	8797294
43751	"gene-Pum2"	"Pum2"	chrNC_000078.7	+	8797156	8797294	8794614	8794743	8798110	8798236
43752	"gene-Tmed7"	"Tmed7"	chrNC_000084.7	-	46726315	46726561	46718994	46721755	46730157	46730602
43753	"gene-Kcns3"	"Kcns3"	chrNC_000078.7	-	11169759	11169949	11140737	11142756	11200952	11201186
43756	"gene-Foxred2"	"Foxred2"	chrNC_000081.7	-	77832103	77832260	77831217	77831459	77832553	77832719
43757	"gene-Foxred2"	"Foxred2"	chrNC_000081.7	-	77837482	77837734	77836494	77836761	77839788	77840289
43759	"gene-Rab14"	"Rab14"	chrNC_000068.8	-	35073404	35073435	35070216	35072459	35073755	35073843
43760	"gene-Rab14"	"Rab14"	chrNC_000068.8	-	35073755	35073843	35073404	35073435	35076685	35076752
43761	"gene-Gen1"	"Gen1"	chrNC_000078.7	-	11296289	11296351	11293190	11293334	11298215	11298346
43762	"gene-Gen1"	"Gen1"	chrNC_000078.7	-	11299130	11299211	11298215	11298346	11300052	11300089
43765	"gene-Rragc"	"Rragc"	chrNC_000070.7	+	123823624	123823773	123818539	123818682	123829330	123830790
43766	"gene-Gm34237"	"Gm34237"	chrNC_000078.7	+	11925959	11926053	11921835	11922016	11934879	11934916
43767	"gene-Dhx29"	"Dhx29"	chrNC_000079.7	+	113076906	113077033	113072002	113072131	113078206	113078365
43768	"gene-Dhx29"	"Dhx29"	chrNC_000079.7	+	113081027	113081193	113078206	113078365	113081603	113081727
43769	"gene-Dhx29"	"Dhx29"	chrNC_000079.7	+	113097594	113097819	113096856	113096932	113099267	113099404
43770	"gene-Dhx29"	"Dhx29"	chrNC_000079.7	+	113103069	113103166	113101748	113101880	113105668	113105966
43771	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12326343	12326368	12312135	12312239	12345616	12345689
43773	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12326343	12326368	12312135	12312239	12390679	12390759
43776	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12326343	12326416	12312135	12312239	12390679	12390759
43778	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12345616	12345689	12326343	12326368	12354181	12354323
43780	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12354181	12354323	12312177	12312239	12390679	12390759
43781	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12354181	12354323	12326343	12326368	12390679	12390759
43782	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12354181	12354323	12326343	12326416	12390679	12390759
43783	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12390679	12390759	12354181	12354323	12408045	12408167
43784	"gene-Cyria"	"Cyria"	chrNC_000078.7	+	12408045	12408167	12390679	12390759	12409213	12409319
43796	"gene-Ddx1"	"Ddx1"	chrNC_000078.7	-	13270738	13270834	13270347	13270468	13273676	13273719
43797	"gene-Ddx1"	"Ddx1"	chrNC_000078.7	-	13290559	13290643	13289491	13289568	13290851	13290935
43798	"gene-Ddx1"	"Ddx1"	chrNC_000078.7	-	13295686	13295750	13294968	13294998	13296026	13296078
43799	"gene-Nbas"	"Nbas"	chrNC_000078.7	+	13367698	13367762	13360176	13360305	13371645	13371839
43800	"gene-Nbas"	"Nbas"	chrNC_000078.7	+	13371645	13371839	13367698	13367762	13372856	13373114
43801	"gene-Nbas"	"Nbas"	chrNC_000078.7	+	13482897	13483062	13465645	13465732	13491467	13491581
43802	"gene-Nbas"	"Nbas"	chrNC_000078.7	+	13584380	13584576	13570695	13570785	13608612	13608752
43810	"gene-Rock2"	"Rock2"	chrNC_000078.7	+	16976939	16977021	16944807	16945331	16990403	16990541
43811	"gene-Rock2"	"Rock2"	chrNC_000078.7	+	16978934	16979035	16976939	16977021	16990403	16990541
43816	"gene-Rock2"	"Rock2"	chrNC_000078.7	+	17008628	17008875	17008340	17008432	17009402	17009509
43817	"gene-Rock2"	"Rock2"	chrNC_000078.7	+	17011616	17011776	17009402	17009509	17015011	17015172
43822	"gene-Lin7a"	"Lin7a"	chrNC_000076.7	+	107215940	107216012	107159771	107159890	107218364	107218574
43824	"gene-Lin7a"	"Lin7a"	chrNC_000076.7	+	107218364	107218574	107215940	107216012	107247813	107248032
43828	"gene-E130307A14Rik"	"E130307A14Rik"	chrNC_000076.7	-	39557468	39557545	39497406	39498723	39607733	39608003
43829	"gene-Epn2"	"Epn2"	chrNC_000077.7	-	61413231	61413318	61412484	61412700	61413854	61414019
43830	"gene-Epn2"	"Epn2"	chrNC_000077.7	-	61413854	61414019	61412484	61412700	61423343	61423518
43831	"gene-Epn2"	"Epn2"	chrNC_000077.7	-	61423343	61423518	61413854	61414019	61424396	61424507
43834	"gene-Epn2"	"Epn2"	chrNC_000077.7	-	61436975	61437737	61413854	61414019	61470392	61470513
43835	"gene-Epn2"	"Epn2"	chrNC_000077.7	-	61436975	61437737	61426096	61426209	61456647	61456720
43839	"gene-Epn2"	"Epn2"	chrNC_000077.7	-	61438833	61438868	61436975	61437737	61469243	61470361
43841	"gene-Epn2"	"Epn2"	chrNC_000077.7	-	61444335	61444405	61436975	61437737	61446294	61446424
43847	"gene-Epn2"	"Epn2"	chrNC_000077.7	-	61444335	61444405	61438833	61438868	61469243	61470361
43849	"gene-Epn2"	"Epn2"	chrNC_000077.7	-	61446294	61446429	61436975	61437737	61448922	61449095
