ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
8181	"gene-Gtpbp8"	"Gtpbp8"	chrNC_000082.7	-	44564100	44564231	44565757	44565856	44562866	44562966	44566361	44566726
8182	"gene-Gtpbp8"	"Gtpbp8"	chrNC_000082.7	-	44564100	44564231	44565757	44565856	44562866	44562966	44566562	44566726
8183	"gene-Rhebl1"	"Rhebl1"	chrNC_000081.7	-	98776333	98776415	98776888	98776936	98775658	98776178	98777139	98777196
8184	"gene-Ythdf3"	"Ythdf3"	chrNC_000069.7	+	16243641	16243727	16257989	16259588	16237310	16237684	16268118	16270969
8186	"gene-Cul1"	"Cul1"	chrNC_000072.7	+	47496581	47496713	47497726	47497819	47496069	47496146	47500011	47500059
8188	"gene-Senp7"	"Senp7"	chrNC_000082.7	+	55931968	55932166	55944141	55944333	55917702	55917794	55971636	55971821
8189	"gene-Senp7"	"Senp7"	chrNC_000082.7	+	55931968	55932166	55959347	55959463	55917702	55917794	55971636	55971821
8190	"gene-Senp7"	"Senp7"	chrNC_000082.7	+	55944141	55944333	55959347	55959463	55917702	55917794	55971636	55971821
8191	"gene-Senp7"	"Senp7"	chrNC_000082.7	+	55944141	55944333	55959347	55959463	55931968	55932166	55971636	55971821
8192	"gene-Senp7"	"Senp7"	chrNC_000082.7	+	56004509	56004553	56005123	56005192	56000888	56000941	56006421	56006572
8196	"gene-Rhbdl3"	"Rhbdl3"	chrNC_000077.7	+	80193489	80193513	80214184	80214409	80191329	80192097	80221382	80221531
8197	"gene-Rhbdl3"	"Rhbdl3"	chrNC_000077.7	+	80222620	80222733	80228312	80228413	80221382	80221531	80237651	80237709
8198	"gene-Tmco3"	"Tmco3"	chrNC_000074.7	+	13348212	13348305	13353727	13353914	13345979	13346108	13358345	13358466
8199	"gene-Tmco3"	"Tmco3"	chrNC_000074.7	+	13348212	13348305	13353727	13353914	13345979	13346108	13358348	13358466
8200	"gene-Tmco3"	"Tmco3"	chrNC_000074.7	+	13358345	13358466	13363805	13363956	13348212	13348305	13368842	13368922
8201	"gene-Cops2"	"Cops2"	chrNC_000068.8	-	125676673	125676756	125678061	125678159	125675643	125675702	125681068	125681121
8202	"gene-Nsun3"	"Nsun3"	chrNC_000082.7	-	62596531	62596746	62606150	62606260	62591020	62591175	62607033	62607142
8203	"gene-Nsun3"	"Nsun3"	chrNC_000082.7	-	62596650	62596746	62606150	62606260	62591020	62591175	62607033	62607142
8204	"gene-Cadm2"	"Cadm2"	chrNC_000082.7	-	66679620	66679770	66750161	66750188	66612196	66612349	67417058	67417796
8205	"gene-Atf2"	"Atf2"	chrNC_000068.8	-	73684138	73684235	73693512	73693582	73681207	73681326	73704013	73704089
8206	"gene-Atf2"	"Atf2"	chrNC_000068.8	-	73693483	73693582	73704013	73704089	73684138	73684235	73710628	73710725
8207	"gene-Atf2"	"Atf2"	chrNC_000068.8	-	73693512	73693582	73704013	73704089	73684138	73684235	73710628	73710725
8209	"gene-Atf2"	"Atf2"	chrNC_000068.8	-	73704013	73704089	73710628	73710725	73693512	73693582	73722307	73722681
8210	"gene-Mir99ahg"	"Mir99ahg"	chrNC_000082.7	+	77256261	77256390	77298390	77298498	77157550	77157606	77352809	77355316
8211	"gene-App"	"App"	chrNC_000082.7	-	84837138	84837195	84840463	84840631	84827119	84827253	84853211	84853414
8213	"gene-Kctd20"	"Kctd20"	chrNC_000083.7	+	29176852	29177031	29180387	29180661	29171419	29171543	29181783	29181886
8214	"gene-Kctd20"	"Kctd20"	chrNC_000083.7	+	29176852	29177031	29180387	29180661	29172189	29172317	29181783	29181886
8215	"gene-Kctd20"	"Kctd20"	chrNC_000083.7	+	29180387	29180661	29181783	29181886	29171419	29171543	29182224	29182345
8216	"gene-Kctd20"	"Kctd20"	chrNC_000083.7	+	29180387	29180661	29181783	29181886	29176852	29177031	29182224	29182345
8217	"gene-Ilf3"	"Ilf3"	chrNC_000075.7	+	21306126	21306238	21306666	21306764	21305490	21305586	21307315	21307427
8218	"gene-Abtb3"	"Abtb3"	chrNC_000076.7	+	85382305	85382455	85397368	85397573	85220834	85224342	85434588	85434741
8219	"gene-Cog5"	"Cog5"	chrNC_000078.7	+	31720314	31720384	31735651	31735772	31719768	31719823	31810845	31810976
8220	"gene-Tiam1"	"Tiam1"	chrNC_000082.7	-	89662121	89662307	89664397	89664622	89657092	89657239	89673925	89674098
8221	"gene-Tiam1"	"Tiam1"	chrNC_000082.7	-	89705434	89705603	89752823	89752995	89694492	89695466	89863408	89863460
8222	"gene-Hunk"	"Hunk"	chrNC_000082.7	+	90229401	90229694	90250567	90250703	90182549	90183604	90261028	90261156
8223	"gene-Hunk"	"Hunk"	chrNC_000082.7	+	90244197	90244253	90250567	90250703	90229401	90229694	90261028	90261156
8226	"gene-Flot2"	"Flot2"	chrNC_000077.7	+	77944025	77944109	77944188	77944279	77940303	77940385	77946582	77946706
8227	"gene-Flot2"	"Flot2"	chrNC_000077.7	+	77944025	77944109	77945610	77945701	77940303	77940385	77946582	77946706
8229	"gene-Eva1c"	"Eva1c"	chrNC_000082.7	+	90663142	90663339	90666453	90666577	90627746	90628320	90672926	90673079
8232	"gene-Synj1"	"Synj1"	chrNC_000082.7	-	90743902	90743941	90744953	90745001	90743679	90743750	90746586	90746625
8233	"gene-Synj1"	"Synj1"	chrNC_000082.7	-	90743902	90743941	90744953	90745001	90743679	90743750	90747238	90747373
8235	"gene-Synj1"	"Synj1"	chrNC_000082.7	-	90744953	90745001	90746586	90746625	90743679	90743750	90747238	90747373
8239	"gene-Trap1"	"Trap1"	chrNC_000082.7	-	3873660	3873734	3874193	3874303	3872617	3872773	3878620	3878781
8240	"gene-Trap1"	"Trap1"	chrNC_000082.7	-	3874193	3874303	3878620	3878781	3873660	3873734	3880193	3880265
8241	"gene-Cryzl1"	"Cryzl1"	chrNC_000082.7	-	91491069	91491188	91492148	91492247	91489486	91489592	91496064	91496176
8242	"gene-Cryzl1"	"Cryzl1"	chrNC_000082.7	-	91497959	91498093	91504112	91504181	91496064	91496176	91505716	91505761
8243	"gene-Cryzl1"	"Cryzl1"	chrNC_000082.7	-	91497959	91498093	91504112	91504181	91496064	91496176	91509082	91509155
8244	"gene-Cryzl1"	"Cryzl1"	chrNC_000082.7	-	91497959	91498093	91505716	91505761	91496064	91496176	91509082	91509155
8245	"gene-Cryzl1"	"Cryzl1"	chrNC_000082.7	-	91504112	91504181	91505716	91505761	91496064	91496176	91509082	91509155
8246	"gene-Cryzl1"	"Cryzl1"	chrNC_000082.7	-	91504112	91504181	91505716	91505761	91497959	91498093	91509082	91509155
8247	"gene-Cryzl1"	"Cryzl1"	chrNC_000082.7	-	91511636	91511714	91514291	91514363	91509082	91509155	91525445	91525690
8248	"gene-Itsn1"	"Itsn1"	chrNC_000082.7	+	91638376	91638498	91645609	91645857	91636503	91636730	91647693	91647853
8249	"gene-Itsn1"	"Itsn1"	chrNC_000082.7	+	91645609	91645857	91650582	91650788	91638376	91638498	91651460	91651543
8250	"gene-Itsn1"	"Itsn1"	chrNC_000082.7	+	91651460	91651543	91658081	91658127	91645609	91645857	91660144	91660266
8251	"gene-Itsn1"	"Itsn1"	chrNC_000082.7	+	91655096	91655263	91658081	91658127	91651460	91651543	91660144	91660266
8252	"gene-Itsn1"	"Itsn1"	chrNC_000082.7	+	91655096	91655263	91660144	91660266	91651460	91651543	91664907	91665025
8253	"gene-Atp5po"	"Atp5po"	chrNC_000082.7	-	91723346	91723459	91723740	91723870	91722428	91722515	91725786	91725897
8254	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94186194	94186282	94188195	94188249	94185642	94185793	94189123	94189244
8255	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94189123	94189244	94191060	94191146	94186194	94186282	94192873	94192968
8256	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94204172	94204227	94216807	94216868	94171478	94171720	94217140	94217225
8257	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94204172	94204227	94216807	94216868	94171503	94171830	94217140	94217225
8259	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94209412	94209575	94210542	94210588	94204172	94204227	94211691	94211815
8260	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94209412	94209575	94210542	94210588	94204172	94204227	94216807	94216868
8261	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94209412	94209575	94211691	94211815	94204172	94204227	94216807	94216868
8262	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94209412	94209575	94212918	94212982	94204172	94204227	94216807	94216868
8263	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94210542	94210588	94211691	94211815	94204172	94204227	94216807	94216868
8264	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94210542	94210588	94212918	94212982	94204172	94204227	94216807	94216868
8265	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94211691	94211815	94212918	94212982	94204172	94204227	94216807	94216868
8266	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94212918	94212982	94216807	94216868	94211691	94211815	94217140	94217225
8268	"gene-Hmbox1"	"Hmbox1"	chrNC_000080.7	-	65098964	65099075	65125023	65125109	65089333	65089487	65134098	65134575
8269	"gene-Arid1b"	"Arid1b"	chrNC_000083.7	+	5090854	5091049	5147848	5148007	5044863	5046767	5177188	5177299
8270	"gene-Arid1b"	"Arid1b"	chrNC_000083.7	+	5147848	5148007	5177188	5177299	5090854	5091049	5293102	5293346
8271	"gene-Arid1b"	"Arid1b"	chrNC_000083.7	+	5314306	5314396	5329477	5329657	5293102	5293346	5341230	5341558
8274	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6157862	6158063	6168570	6168641	6157092	6157271	6227103	6227232
8275	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6157862	6158063	6168570	6168686	6157092	6157271	6227103	6227232
8278	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6157935	6158063	6168570	6168641	6157092	6157271	6227103	6227232
8279	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6157935	6158063	6168570	6168686	6157092	6157271	6227103	6227232
8280	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6187485	6189431	6227103	6227232	6157862	6158063	6235411	6235573
8281	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6187485	6189431	6227103	6227232	6168570	6168641	6235411	6235573
8282	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6187485	6189431	6227103	6227232	6168570	6168686	6235411	6235573
8283	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6187485	6189431	6227103	6227232	6172417	6172619	6235411	6235573
8284	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6227103	6227232	6235411	6235573	6187485	6189431	6248946	6249127
8285	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6235411	6235573	6248946	6249127	6227103	6227232	6251974	6252109
8286	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6235411	6235573	6248946	6249127	6227103	6227232	6257165	6257332
8287	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6235411	6235573	6248946	6249127	6227103	6227232	6263658	6263883
8288	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6248946	6249127	6251974	6252109	6235411	6235573	6257165	6257332
8289	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6248946	6249127	6257165	6257332	6235411	6235573	6263658	6263883
8290	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6248946	6249127	6264909	6265144	6235411	6235573	6269642	6269787
8291	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6251974	6252109	6257165	6257332	6248946	6249127	6263658	6263883
8293	"gene-Ubxn11"	"Ubxn11"	chrNC_000070.7	+	133836870	133836969	133843341	133843468	133836401	133836430	133850702	133850914
8294	"gene-Ubxn11"	"Ubxn11"	chrNC_000070.7	+	133843341	133843468	133850702	133850914	133836870	133836969	133851152	133851230
8295	"gene-Ubxn11"	"Ubxn11"	chrNC_000070.7	+	133843341	133843468	133850702	133850914	133840667	133840744	133851152	133851230
8296	"gene-Pnldc1"	"Pnldc1"	chrNC_000083.7	-	13111645	13111710	13113246	13113302	13111206	13111260	13114398	13114484
8297	"gene-Tcp1"	"Tcp1"	chrNC_000083.7	+	13136929	13137058	13138237	13138335	13135215	13135516	13138701	13138812
8298	"gene-Rgmb"	"Rgmb"	chrNC_000083.7	-	16040931	16041440	16046273	16046536	16024922	16028063	16049881	16049957
8299	"gene-Rgmb"	"Rgmb"	chrNC_000083.7	-	16040931	16041440	16049881	16049957	16024922	16028063	16050882	16051106
8300	"gene-Rgmb"	"Rgmb"	chrNC_000083.7	-	16040931	16041440	16046273	16046536	16024922	16028063	16050882	16051327
8301	"gene-Rgmb"	"Rgmb"	chrNC_000083.7	-	16040931	16041440	16049881	16050004	16024922	16028063	16050882	16051327
8302	"gene-Rgmb"	"Rgmb"	chrNC_000083.7	-	16046273	16046536	16049881	16049957	16024922	16028063	16050882	16051327
8303	"gene-Rgmb"	"Rgmb"	chrNC_000083.7	-	16046273	16046536	16049881	16050004	16024922	16028063	16050882	16051327
8304	"gene-Rgmb"	"Rgmb"	chrNC_000083.7	-	16046273	16046536	16049881	16049957	16040931	16041440	16050882	16051327
8305	"gene-Rgmb"	"Rgmb"	chrNC_000083.7	-	16046273	16046536	16049881	16050004	16040931	16041440	16050882	16051327
8306	"gene-Tbc1d24"	"Tbc1d24"	chrNC_000083.7	-	24401423	24401519	24401759	24401823	24400729	24400958	24402667	24402826
8307	"gene-Tbc1d24"	"Tbc1d24"	chrNC_000083.7	-	24401423	24401519	24402667	24402826	24400729	24400958	24404177	24405175
8308	"gene-Tbc1d24"	"Tbc1d24"	chrNC_000083.7	-	24404177	24405261	24408917	24409027	24402667	24402826	24424447	24424536
8311	"gene-Celf3"	"Celf3"	chrNC_000069.7	+	94392123	94392172	94392219	94392271	94387574	94387657	94392803	94392883
8312	"gene-Celf3"	"Celf3"	chrNC_000069.7	+	94394441	94394591	94395093	94395159	94394100	94394242	94395833	94395977
8313	"gene-Ccdc85a"	"Ccdc85a"	chrNC_000077.7	-	28349375	28349510	28384080	28384157	28346045	28346165	28526390	28527345
8314	"gene-Rab34"	"Rab34"	chrNC_000077.7	+	78080003	78080216	78080396	78080488	78079252	78079337	78080955	78081021
8315	"gene-Rab34"	"Rab34"	chrNC_000077.7	+	78081510	78081562	78082033	78082115	78081303	78081368	78082190	78082281
8316	"gene-Garre1"	"Garre1"	chrNC_000073.7	-	33962977	33963175	33984126	33985378	33957437	33957578	34011513	34011601
8317	"gene-Garre1"	"Garre1"	chrNC_000073.7	-	33984126	33985378	34011513	34011601	33962977	33963175	34012120	34012554
8320	"gene-Zfp942"	"Zfp942"	chrNC_000083.7	-	22151973	22152094	22160757	22160831	22149346	22149473	22172868	22173034
8324	"gene-Nrg1"	"Nrg1"	chrNC_000074.7	-	32321232	32321256	32327697	32327756	32316280	32316383	32339337	32339467
8325	"gene-Nrg1"	"Nrg1"	chrNC_000074.7	-	32321232	32321256	32328288	32328356	32316280	32316383	32339337	32339467
8327	"gene-Nrg1"	"Nrg1"	chrNC_000074.7	-	32437011	32437062	32439944	32439995	32339337	32339467	32448539	32448661
8329	"gene-Abca3"	"Abca3"	chrNC_000083.7	+	24616259	24616563	24617308	24617582	24615423	24615610	24618833	24619063
8330	"gene-Abca3"	"Abca3"	chrNC_000083.7	+	24616259	24616563	24617308	24617582	24615423	24615610	24618858	24619063
8331	"gene-Abca3"	"Abca3"	chrNC_000083.7	+	24617308	24617582	24618833	24619063	24616259	24616563	24619381	24619601
8332	"gene-Abca3"	"Abca3"	chrNC_000083.7	+	24617308	24617582	24618858	24619063	24616259	24616563	24619381	24619601
8333	"gene-Nubp2"	"Nubp2"	chrNC_000083.7	-	25103374	25103529	25104392	25104591	25103098	25103209	25104692	25104811
8334	"gene-Nubp2"	"Nubp2"	chrNC_000083.7	-	25103374	25103529	25104392	25104608	25103098	25103209	25104692	25104811
8335	"gene-Mapk8ip3"	"Mapk8ip3"	chrNC_000083.7	-	25127384	25127402	25128123	25128135	25126302	25126360	25131721	25131840
8336	"gene-Mapk8ip3"	"Mapk8ip3"	chrNC_000083.7	-	25136968	25137113	25142789	25142881	25133432	25133679	25143120	25143191
8337	"gene-Mapk8ip3"	"Mapk8ip3"	chrNC_000083.7	-	25137061	25137113	25142789	25142881	25133432	25133679	25143120	25143191
8340	"gene-Mapk10"	"Mapk10"	chrNC_000071.7	-	103206159	103206258	103217944	103218237	103186384	103186554	103353691	103353806
8341	"gene-Mapk10"	"Mapk10"	chrNC_000071.7	-	103206159	103206258	103353691	103353806	103186384	103186554	103358755	103359150
8342	"gene-Mapk10"	"Mapk10"	chrNC_000071.7	-	103206186	103206258	103217944	103218237	103186384	103186554	103353691	103353806
8343	"gene-Mob2"	"Mob2"	chrNC_000073.7	-	141563989	141564114	141569815	141569909	141562253	141563315	141570081	141570242
8344	"gene-Ccdc186"	"Ccdc186"	chrNC_000085.7	-	56798670	56798797	56801426	56802121	56797624	56797753	56810419	56810622
8345	"gene-Taf13"	"Taf13"	chrNC_000069.7	+	108480195	108480274	108485431	108485529	108479014	108479064	108488322	108489384
8347	"gene-Pigq"	"Pigq"	chrNC_000083.7	-	26150435	26150547	26150647	26150801	26149931	26150012	26151078	26151205
8348	"gene-Pigq"	"Pigq"	chrNC_000083.7	-	26150647	26150801	26151078	26151205	26149931	26150012	26153067	26153247
8349	"gene-Pigq"	"Pigq"	chrNC_000083.7	-	26150647	26150801	26151078	26151205	26149931	26150012	26153731	26153852
8350	"gene-Pigq"	"Pigq"	chrNC_000083.7	-	26150647	26150801	26151078	26151205	26150435	26150547	26153067	26153247
8351	"gene-Pigq"	"Pigq"	chrNC_000083.7	-	26150647	26150801	26151078	26151205	26150435	26150547	26153731	26153852
8352	"gene-Pigq"	"Pigq"	chrNC_000083.7	-	26151078	26151205	26153067	26153247	26150647	26150801	26153731	26153852
8353	"gene-Rab11fip3"	"Rab11fip3"	chrNC_000083.7	-	26243348	26243440	26255562	26255656	26234917	26235129	26286555	26288492
8354	"gene-Crebrf"	"Crebrf"	chrNC_000083.7	+	26958516	26958642	26961015	26962105	26934633	26934748	26976778	26976973
8355	"gene-Crebrf"	"Crebrf"	chrNC_000083.7	+	26958516	26958642	26961015	26962105	26955762	26955957	26976778	26976973
8356	"gene-Crebrf"	"Crebrf"	chrNC_000083.7	+	26978733	26978923	26981211	26981285	26976778	26976973	26982299	26982422
8357	"gene-Cuta"	"Cuta"	chrNC_000083.7	-	27157545	27157591	27157700	27157760	27157391	27157441	27157857	27158066
8358	"gene-Bak1"	"Bak1"	chrNC_000083.7	-	27240140	27240321	27240636	27240656	27238785	27240009	27241412	27241556
8364	"gene-Pgap2"	"Pgap2"	chrNC_000073.7	+	101870089	101870338	101871988	101872008	101859717	101859798	101872585	101872697
8365	"gene-Pgap2"	"Pgap2"	chrNC_000073.7	+	101870089	101870338	101871988	101872021	101859717	101859798	101872585	101872697
8381	"gene-Zfp523"	"Zfp523"	chrNC_000083.7	+	28420234	28420414	28421088	28421322	28419981	28420107	28421408	28421572
8382	"gene-Zfp523"	"Zfp523"	chrNC_000083.7	+	28420822	28421322	28421408	28421572	28420234	28420414	28422059	28422224
8383	"gene-Zfp523"	"Zfp523"	chrNC_000083.7	+	28421088	28421322	28421408	28421572	28420234	28420414	28422059	28422224
8384	"gene-Zfp523"	"Zfp523"	chrNC_000083.7	+	28421408	28421572	28422059	28422224	28420234	28420414	28423428	28423542
8385	"gene-Zfp523"	"Zfp523"	chrNC_000083.7	+	28421408	28421572	28422059	28422234	28420234	28420414	28423428	28423542
8386	"gene-Zfp523"	"Zfp523"	chrNC_000083.7	+	28421408	28421572	28422059	28422224	28420234	28421322	28423428	28423542
8387	"gene-Zfp523"	"Zfp523"	chrNC_000083.7	+	28421408	28421572	28422059	28422234	28421088	28421322	28423428	28423542
8388	"gene-Samd8"	"Samd8"	chrNC_000080.7	+	21825030	21825623	21830153	21830249	21800598	21800848	21833746	21833864
8389	"gene-Samd8"	"Samd8"	chrNC_000080.7	+	21825030	21825623	21830153	21830249	21800598	21800904	21833746	21833864
8390	"gene-Samd8"	"Samd8"	chrNC_000080.7	+	21830153	21830249	21833746	21833864	21825030	21825623	21842471	21842622
8391	"gene-Slc26a8"	"Slc26a8"	chrNC_000083.7	-	28868255	28868325	28868404	28868511	28867094	28867187	28869139	28869235
8392	"gene-Slc26a8"	"Slc26a8"	chrNC_000083.7	-	28868255	28868325	28868404	28868543	28867094	28867187	28869139	28869235
8393	"gene-Brpf3"	"Brpf3"	chrNC_000083.7	+	29042946	29043040	29050287	29050385	29040059	29040566	29054735	29054890
8395	"gene-Zfand3"	"Zfand3"	chrNC_000083.7	+	30279783	30279824	30354296	30354479	30224012	30224282	30372276	30372342
8396	"gene-Zfand3"	"Zfand3"	chrNC_000083.7	+	30354296	30354479	30372276	30372342	30224012	30224282	30411536	30411704
8397	"gene-Zfand3"	"Zfand3"	chrNC_000083.7	+	30354296	30354479	30372276	30372342	30279783	30279824	30411536	30411704
8398	"gene-Zfand3"	"Zfand3"	chrNC_000083.7	+	30372276	30372342	30411536	30411704	30354296	30354479	30426991	30429797
8399	"gene-Btbd9"	"Btbd9"	chrNC_000083.7	-	30447773	30447852	30493827	30493935	30434497	30439544	30518504	30518694
8400	"gene-Btbd9"	"Btbd9"	chrNC_000083.7	-	30493827	30493935	30518504	30518694	30447773	30447852	30553196	30553306
8401	"gene-Btbd9"	"Btbd9"	chrNC_000083.7	-	30518504	30518694	30553196	30553306	30493827	30493935	30732529	30732649
8402	"gene-Btbd9"	"Btbd9"	chrNC_000083.7	-	30553196	30553306	30732529	30732649	30518504	30518694	30736077	30736297
8403	"gene-Btbd9"	"Btbd9"	chrNC_000083.7	-	30647060	30647123	30732529	30732649	30553196	30553306	30736077	30736297
8404	"gene-Mpnd"	"Mpnd"	chrNC_000083.7	+	56318865	56318962	56319270	56319343	56318617	56318699	56319415	56319492
8405	"gene-A830018L16Rik"	"A830018L16Rik"	chrNC_000067.7	+	11615377	11615506	11633186	11633215	11588801	11588933	11658597	11658770
8407	"gene-A830018L16Rik"	"A830018L16Rik"	chrNC_000067.7	+	12003767	12003815	12021186	12021280	11900038	11900115	12042269	12042326
8409	"gene-Adamts10"	"Adamts10"	chrNC_000083.7	+	33749106	33749263	33750553	33750771	33747653	33748000	33756060	33756149
8410	"gene-Adamts10"	"Adamts10"	chrNC_000083.7	+	33749106	33749263	33750553	33750771	33747653	33748094	33756060	33756149
8411	"gene-Marchf2"	"Marchf2"	chrNC_000083.7	-	33910992	33911127	33915010	33915220	33906201	33907216	33921986	33922182
8412	"gene-Marchf2"	"Marchf2"	chrNC_000083.7	-	33915010	33915220	33921986	33922182	33910478	33911127	33928718	33928946
8413	"gene-Kank3"	"Kank3"	chrNC_000083.7	+	34035159	34035219	34038753	34038970	34029496	34029539	34040742	34040888
8414	"gene-Hsd17b8"	"Hsd17b8"	chrNC_000083.7	-	34245369	34245444	34245636	34245679	34245006	34245199	34245824	34245909
8415	"gene-Hsd17b8"	"Hsd17b8"	chrNC_000083.7	-	34245989	34246075	34246379	34246496	34245824	34245909	34246596	34246814
8416	"gene-Tyw3"	"Tyw3"	chrNC_000069.7	-	154293113	154293247	154296720	154296792	154282156	154285928	154299353	154299452
8421	"gene-Tsbp1"	"Tsbp1"	chrNC_000083.7	+	34640931	34640961	34653500	34653521	34640826	34640856	34654756	34654777
8424	"gene-Tsbp1"	"Tsbp1"	chrNC_000083.7	+	34648904	34648955	34653500	34653521	34640826	34640961	34654756	34654777
8425	"gene-Tsbp1"	"Tsbp1"	chrNC_000083.7	+	34648904	34648955	34653500	34653521	34647068	34647119	34654756	34654777
8426	"gene-Rnf5"	"Rnf5"	chrNC_000083.7	-	34820714	34820832	34820907	34820962	34820072	34820640	34821058	34821171
8428	"gene-Agpat1"	"Agpat1"	chrNC_000083.7	+	34829845	34829979	34830247	34830423	34829418	34829618	34830578	34830674
